query_id,query_variant,source_dataset_id,source_title,query_text,query_topics,query_countries,query_time_collection_years,relevant_dataset_id,relevant_title,relevant_topic,relevant_country,relevant_time_collection_years
45,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8256,The Growth of the German Economy since the Middle of the 19th Century. Chapter: Population and Employment,"Can you find datasets related to [[""HISTORY""]] in [[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]] during the [1850s and 1860s and 1870s and 1880s and 1890s and 1900s and 1910s and 1920s and 1930s and 1940s and 1950s]?","[""HISTORY""]","[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]","[""1850"", ""1959""]",ZA8202,Universities in the Federal Republic of Germany 1949-2001,"[""HISTORY""]","[""Germany""]","[""1949"", ""2001""]"
45,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8256,The Growth of the German Economy since the Middle of the 19th Century. Chapter: Population and Employment,"Can you find datasets related to [[""HISTORY""]] in [[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]] during the [1850s and 1860s and 1870s and 1880s and 1890s and 1900s and 1910s and 1920s and 1930s and 1940s and 1950s]?","[""HISTORY""]","[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]","[""1850"", ""1959""]",ZA8256,The Growth of the German Economy since the Middle of the 19th Century. Chapter: Population and Employment,"[""HISTORY""]","[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany"", """"]","[""1850"", ""1959""]"
45,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8256,The Growth of the German Economy since the Middle of the 19th Century. Chapter: Population and Employment,"Can you find datasets related to [[""HISTORY""]] in [[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]] during the [1850s and 1860s and 1870s and 1880s and 1890s and 1900s and 1910s and 1920s and 1930s and 1940s and 1950s]?","[""HISTORY""]","[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]","[""1850"", ""1959""]",ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]"
45,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8256,The Growth of the German Economy since the Middle of the 19th Century. Chapter: Population and Employment,"Can you find datasets related to [[""HISTORY""]] in [[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]] during the [1850s and 1860s and 1870s and 1880s and 1890s and 1900s and 1910s and 1920s and 1930s and 1940s and 1950s]?","[""HISTORY""]","[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany""]","[""1850"", ""1959""]",ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]"
46,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA0167,Social Structure in the Lignite Area West of the Rhine (Relocated Villages),"Can you find datasets related to [[""Community, urban and rural life""]] in [[""North Rhine-Westphalia""]] during the [1960s]?","[""Community, urban and rural life""]","[""North Rhine-Westphalia""]","[""1963"", ""1963""]",ZA0167,Social Structure in the Lignite Area West of the Rhine (Relocated Villages),"[""Community, urban and rural life""]","[""North Rhine-Westphalia""]","[""1963"", ""1963""]"
47,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA1441,Education and Life,"Can you find datasets related to [[""Employment"", ""Vocational education and training"", ""Higher and further education"", ""Social conditions and indicators"", ""Family life and marriage""]] in [[""North Rhine-Westphalia""]] during the [1980s]?","[""Employment"", ""Vocational education and training"", ""Higher and further education"", ""Social conditions and indicators"", ""Family life and marriage""]","[""North Rhine-Westphalia""]","[""1984"", ""1985""]",ZA1441,Education and Life,"[""Employment"", ""Vocational education and training"", ""Higher and further education"", ""Social conditions and indicators"", ""Family life and marriage""]","[""North Rhine-Westphalia""]","[""1984"", ""1985""]"
48,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,SDN-10.7802-2388,CROCorp: Corpus of Parliamentary Debates in Croatia,"Can you find datasets related to [[""parliamentary debate"", ""Croatia""]] in [[""Croatia""]] during the [2000s and 2010s and 2020s]?","[""parliamentary debate"", ""Croatia""]","[""Croatia""]","[""2003"", ""2020""]",SDN-10.7802-2388,CROCorp: Corpus of Parliamentary Debates in Croatia,"[""parliamentary debate"", ""Croatia""]","[""Croatia""]","[""2003"", ""2020""]"
49,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8738,Crisis Monitor (Week 8/2024),"Can you find datasets related to [[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Germany""]","[""2024"", ""2024""]",ZA8870,Flash Eurobarometer 550 (EU Challenges and Priorities),"[""International politics and organisations"", ""POLITICS"", ""Conflict, security and peace"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Belgium"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Germany"", ""Estonia"", ""Ireland"", ""Greece"", ""Spain"", ""France"", ""Italy"", ""Cyprus"", ""Latvia"", ""Lithuania"", ""Luxembourg"", ""Hungary"", ""Malta"", ""Netherlands"", ""Austria"", ""Poland"", ""Portugal"", ""Romania"", ""Slovenia"", ""Slovakia"", ""Finland"", ""Sweden"", ""Croatia""]","[""2024"", ""2024""]"
49,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8738,Crisis Monitor (Week 8/2024),"Can you find datasets related to [[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Germany""]","[""2024"", ""2024""]",ZA8996,The Berlin Pulse - German Foreign Policy 2024,"[""Conflict, security and peace"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]"
49,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8738,Crisis Monitor (Week 8/2024),"Can you find datasets related to [[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Germany""]","[""2024"", ""2024""]",ZA8738,Crisis Monitor (Week 8/2024),"[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Germany""]","[""2024"", ""2024""]"
49,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8738,Crisis Monitor (Week 8/2024),"Can you find datasets related to [[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Germany""]","[""2024"", ""2024""]",ZA8737,Social and Political Attitudes 2024 (Cumulated Data Set),"[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]"
50,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA0322,Attitude to Demonstrations and to the SDS,"Can you find datasets related to [[""Higher and further education"", ""Political behaviour and attitudes"", ""Government, political systems and organisations""]] in [[""Germany""]] during the [1960s]?","[""Higher and further education"", ""Political behaviour and attitudes"", ""Government, political systems and organisations""]","[""Germany""]","[""1968"", ""1968""]",ZA0322,Attitude to Demonstrations and to the SDS,"[""Higher and further education"", ""Political behaviour and attitudes"", ""Government, political systems and organisations""]","[""Germany""]","[""1968"", ""1968""]"
51,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6146,Partners III - Apprentices 1990,"Can you find datasets related to [[""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage""]] in [[""German Democratic Republic (1949-1990)""]] during the [1990s]?","[""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage""]","[""German Democratic Republic (1949-1990)""]","[""1990"", ""1990""]",ZA6146,Partners III - Apprentices 1990,"[""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage""]","[""German Democratic Republic (1949-1990)""]","[""1990"", ""1990""]"
51,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6146,Partners III - Apprentices 1990,"Can you find datasets related to [[""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage""]] in [[""German Democratic Republic (1949-1990)""]] during the [1990s]?","[""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage""]","[""German Democratic Republic (1949-1990)""]","[""1990"", ""1990""]",ZA6563,Schoolchildren Interval Study Health Education and Maintaining  Health 1987 to 1991 (Waves 1 to 3),"[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]","[""German Democratic Republic (1949-1990)""]","[""1987"", ""1991""]"
52,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5575,Group-oriented animosity against people (GMF-Survey 2010),"Can you find datasets related to [[""Political behaviour and attitudes"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Minorities"", ""Equality, inequality and social exclusion"", ""Cultural and national identity""]] in [[""Germany""]] during the [2010s]?","[""Political behaviour and attitudes"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Minorities"", ""Equality, inequality and social exclusion"", ""Cultural and national identity""]","[""Germany""]","[""2010"", ""2010""]",ZA5575,Group-oriented animosity against people (GMF-Survey 2010),"[""Political behaviour and attitudes"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Minorities"", ""Equality, inequality and social exclusion"", ""Cultural and national identity""]","[""Germany""]","[""2010"", ""2010""]"
53,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6563,Schoolchildren Interval Study Health Education and Maintaining  Health 1987 to 1991 (Waves 1 to 3),"Can you find datasets related to [[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]] in [[""German Democratic Republic (1949-1990)""]] during the [1980s and 1990s]?","[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]","[""German Democratic Republic (1949-1990)""]","[""1987"", ""1991""]",ZA6370,Partnership Conflicts and Psychosomatic Gynecological Illnesses 1988/89 (Additional Survey: Sterile Women),"[""Employment"", ""Leisure, tourism and sport"", ""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage"", ""Gender and gender roles""]","[""German Democratic Republic (1949-1990)""]","[""1988"", ""1989""]"
53,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6563,Schoolchildren Interval Study Health Education and Maintaining  Health 1987 to 1991 (Waves 1 to 3),"Can you find datasets related to [[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]] in [[""German Democratic Republic (1949-1990)""]] during the [1980s and 1990s]?","[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]","[""German Democratic Republic (1949-1990)""]","[""1987"", ""1991""]",ZA6146,Partners III - Apprentices 1990,"[""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage""]","[""German Democratic Republic (1949-1990)""]","[""1990"", ""1990""]"
53,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6563,Schoolchildren Interval Study Health Education and Maintaining  Health 1987 to 1991 (Waves 1 to 3),"Can you find datasets related to [[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]] in [[""German Democratic Republic (1949-1990)""]] during the [1980s and 1990s]?","[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]","[""German Democratic Republic (1949-1990)""]","[""1987"", ""1991""]",ZA6563,Schoolchildren Interval Study Health Education and Maintaining  Health 1987 to 1991 (Waves 1 to 3),"[""Diet and nutrition"", ""General health and well-being"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]","[""German Democratic Republic (1949-1990)""]","[""1987"", ""1991""]"
54,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8737,Social and Political Attitudes 2024 (Cumulated Data Set),"Can you find datasets related to [[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]",ZA8870,Flash Eurobarometer 550 (EU Challenges and Priorities),"[""International politics and organisations"", ""POLITICS"", ""Conflict, security and peace"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Belgium"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Germany"", ""Estonia"", ""Ireland"", ""Greece"", ""Spain"", ""France"", ""Italy"", ""Cyprus"", ""Latvia"", ""Lithuania"", ""Luxembourg"", ""Hungary"", ""Malta"", ""Netherlands"", ""Austria"", ""Poland"", ""Portugal"", ""Romania"", ""Slovenia"", ""Slovakia"", ""Finland"", ""Sweden"", ""Croatia""]","[""2024"", ""2024""]"
54,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8737,Social and Political Attitudes 2024 (Cumulated Data Set),"Can you find datasets related to [[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]",ZA8996,The Berlin Pulse - German Foreign Policy 2024,"[""Conflict, security and peace"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]"
54,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8737,Social and Political Attitudes 2024 (Cumulated Data Set),"Can you find datasets related to [[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]",ZA8738,Crisis Monitor (Week 8/2024),"[""Government, political systems and organisations"", ""Political behaviour and attitudes"", ""Political ideology""]","[""Germany""]","[""2024"", ""2024""]"
54,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8737,Social and Political Attitudes 2024 (Cumulated Data Set),"Can you find datasets related to [[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]] in [[""Germany""]] during the [2020s]?","[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]",ZA8737,Social and Political Attitudes 2024 (Cumulated Data Set),"[""Government, political systems and organisations"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Germany""]","[""2024"", ""2024""]"
55,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA4659,"Personality, Motives, and Human Capital as Explanations for Business Success","Can you find datasets related to [[""Employment"", ""Business/industrial management and organisation"", ""PSYCHOLOGY""]] in [[""Germany""]] during the [2000s]?","[""Employment"", ""Business/industrial management and organisation"", ""PSYCHOLOGY""]","[""Germany""]","[""2002"", ""2003""]",ZA4659,"Personality, Motives, and Human Capital as Explanations for Business Success","[""Employment"", ""Business/industrial management and organisation"", ""PSYCHOLOGY""]","[""Germany""]","[""2002"", ""2003""]"
56,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,SDN-10.7802-2567,Code/Syntax: Homeoffice und suchthaftes Arbeiten in Deutschland,"Can you find datasets related to [[""digitalization"", ""telecommuting"", ""workaholism"", ""job performance""]] in [[""Germany""]] during the [2010s]?","[""digitalization"", ""telecommuting"", ""workaholism"", ""job performance""]","[""Germany""]","[""2017"", ""2018""]",SDN-10.7802-2567,Code/Syntax: Homeoffice und suchthaftes Arbeiten in Deutschland,"[""digitalization"", ""telecommuting"", ""workaholism"", ""job performance""]","[""Germany""]","[""2017"", ""2018""]"
57,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA0527,Young People in Organized Leisure Time,"Can you find datasets related to [[""Leisure, tourism and sport"", ""Youth""]] in [[""Germany""]] during the [1960s]?","[""Leisure, tourism and sport"", ""Youth""]","[""Germany""]","[""1966"", ""1966""]",ZA0527,Young People in Organized Leisure Time,"[""Leisure, tourism and sport"", ""Youth""]","[""Germany""]","[""1966"", ""1966""]"
58,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5642,State Election in Saarland 2012,"Can you find datasets related to [[""Political behaviour and attitudes"", ""Elections""]] in [[""Saarland""]] during the [2010s]?","[""Political behaviour and attitudes"", ""Elections""]","[""Saarland""]","[""2012"", ""2012""]",ZA5642,State Election in Saarland 2012,"[""Political behaviour and attitudes"", ""Elections""]","[""Saarland""]","[""2012"", ""2012""]"
59,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA3331,Opinions and Values of Egyptian Students in West Germany,"Can you find datasets related to [[""Higher and further education"", ""Media"", ""International politics and organisations"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""SOCIAL STRATIFICATION AND GROUPINGS""]] in [[""Germany""]] during the [1960s]?","[""Higher and further education"", ""Media"", ""International politics and organisations"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""SOCIAL STRATIFICATION AND GROUPINGS""]","[""Germany""]","[""1964"", ""1965""]",ZA3331,Opinions and Values of Egyptian Students in West Germany,"[""Higher and further education"", ""Media"", ""International politics and organisations"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""SOCIAL STRATIFICATION AND GROUPINGS""]","[""Germany""]","[""1964"", ""1965""]"
60,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)","Can you find datasets related to [[""protest movement"", ""agricultural policy"", ""nutrition policy""]] in [[""Germany"", ""Berlin""]] during the [2020s]?","[""protest movement"", ""agricultural policy"", ""nutrition policy""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]",SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)","[""protest movement"", ""agricultural policy"", ""nutrition policy""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]"
61,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA1639,Consumer Analysis 87,"Can you find datasets related to [[""Consumption and consumer behaviour""]] in [[""Germany""]] during the [1980s]?","[""Consumption and consumer behaviour""]","[""Germany""]","[""1984"", ""1987""]",ZA1639,Consumer Analysis 87,"[""Consumption and consumer behaviour""]","[""Germany""]","[""1984"", ""1987""]"
62,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6363,Sociological Investigation - Jena 1988,"Can you find datasets related to [[""Employment"", ""Leisure, tourism and sport"", ""Community, urban and rural life"", ""Housing""]] in [[""German Democratic Republic (1949-1990)""]] during the [1980s]?","[""Employment"", ""Leisure, tourism and sport"", ""Community, urban and rural life"", ""Housing""]","[""German Democratic Republic (1949-1990)""]","[""1988"", ""1988""]",ZA6370,Partnership Conflicts and Psychosomatic Gynecological Illnesses 1988/89 (Additional Survey: Sterile Women),"[""Employment"", ""Leisure, tourism and sport"", ""Reproductive health"", ""Specific diseases, disorders and medical conditions"", ""Family life and marriage"", ""Gender and gender roles""]","[""German Democratic Republic (1949-1990)""]","[""1988"", ""1989""]"
62,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6363,Sociological Investigation - Jena 1988,"Can you find datasets related to [[""Employment"", ""Leisure, tourism and sport"", ""Community, urban and rural life"", ""Housing""]] in [[""German Democratic Republic (1949-1990)""]] during the [1980s]?","[""Employment"", ""Leisure, tourism and sport"", ""Community, urban and rural life"", ""Housing""]","[""German Democratic Republic (1949-1990)""]","[""1988"", ""1988""]",ZA6363,Sociological Investigation - Jena 1988,"[""Employment"", ""Leisure, tourism and sport"", ""Community, urban and rural life"", ""Housing""]","[""German Democratic Republic (1949-1990)""]","[""1988"", ""1988""]"
63,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,"Can you find datasets related to [[""Social behaviour and attitudes"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Family life and marriage""]] in [[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Great Britain"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Northern Ireland"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]] during the [2000s]?","[""Social behaviour and attitudes"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Family life and marriage""]","[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Great Britain"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Northern Ireland"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]","[""2000"", ""2002""]",ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,"[""Social behaviour and attitudes"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Family life and marriage""]","[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Great Britain"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Northern Ireland"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]","[""2000"", ""2002""]"
64,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5473,Flash Eurobarometer 313 (User Language Preferences Online),"Can you find datasets related to [[""Media"", ""Language and linguistics""]] in [[""Belgium"", ""Germany"", ""Spain"", ""Greece"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Finland"", ""Slovenia"", ""Cyprus"", ""Malta"", ""Slovakia"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Estonia"", ""Latvia"", ""Hungary"", ""Poland"", ""Romania"", ""Sweden"", ""United Kingdom"", ""Lithuania""]] during the [2010s]?","[""Media"", ""Language and linguistics""]","[""Belgium"", ""Germany"", ""Spain"", ""Greece"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Finland"", ""Slovenia"", ""Cyprus"", ""Malta"", ""Slovakia"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Estonia"", ""Latvia"", ""Hungary"", ""Poland"", ""Romania"", ""Sweden"", ""United Kingdom"", ""Lithuania""]","[""2011"", ""2011""]",ZA5473,Flash Eurobarometer 313 (User Language Preferences Online),"[""Media"", ""Language and linguistics""]","[""Belgium"", ""Germany"", ""Spain"", ""Greece"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Finland"", ""Slovenia"", ""Cyprus"", ""Malta"", ""Slovakia"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Estonia"", ""Latvia"", ""Hungary"", ""Poland"", ""Romania"", ""Sweden"", ""United Kingdom"", ""Lithuania""]","[""2011"", ""2011""]"
65,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA2820,Political Resonance 1995,"Can you find datasets related to [[""Social behaviour and attitudes"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Equality, inequality and social exclusion""]] in [[""Germany""]] during the [1990s]?","[""Social behaviour and attitudes"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Equality, inequality and social exclusion""]","[""Germany""]","[""1995"", ""1995""]",ZA2820,Political Resonance 1995,"[""Social behaviour and attitudes"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Equality, inequality and social exclusion""]","[""Germany""]","[""1995"", ""1995""]"
66,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA7630,Based on ISSP 2018: A Cross-national and Comparative Study of Religion of Additional 14 Countries,"Can you find datasets related to [[""Religion and values""]] in [[""Algeria"", ""Ghana"", ""Indonesia"", ""Jordan"", ""Kenya"", ""Cambodia"", ""Sri Lanka"", ""Mongolia"", ""Malawi"", ""Malaysia"", ""Nigeria"", ""Nepal"", ""Singapore"", ""Viet Nam""]] during the [2010s]?","[""Religion and values""]","[""Algeria"", ""Ghana"", ""Indonesia"", ""Jordan"", ""Kenya"", ""Cambodia"", ""Sri Lanka"", ""Mongolia"", ""Malawi"", ""Malaysia"", ""Nigeria"", ""Nepal"", ""Singapore"", ""Viet Nam""]","[""2018"", ""2019""]",ZA7630,Based on ISSP 2018: A Cross-national and Comparative Study of Religion of Additional 14 Countries,"[""Religion and values""]","[""Algeria"", ""Ghana"", ""Indonesia"", ""Jordan"", ""Kenya"", ""Cambodia"", ""Sri Lanka"", ""Mongolia"", ""Malawi"", ""Malaysia"", ""Nigeria"", ""Nepal"", ""Singapore"", ""Viet Nam""]","[""2018"", ""2019""]"
67,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA1976,International Relations (February 1963),"Can you find datasets related to [[""International politics and organisations"", ""Conflict, security and peace""]] in [[""France"", ""Great Britain"", ""Germany"", ""Italy""]] during the [1960s]?","[""International politics and organisations"", ""Conflict, security and peace""]","[""France"", ""Great Britain"", ""Germany"", ""Italy""]","[""1963"", ""1963""]",ZA1976,International Relations (February 1963),"[""International politics and organisations"", ""Conflict, security and peace""]","[""France"", ""Great Britain"", ""Germany"", ""Italy""]","[""1963"", ""1963""]"
