variant_short;query_id;query_variant;mode;model;rank;source_dataset_id;returned_title;returned_url_or_doi;matched_dataset_id;is_strict_source_dataset;is_source_dataset;is_title_source_dataset;is_strict_gesis_relevant_dataset;is_gesis_relevant_dataset;link_valid;match_method;title_match_method
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9151;Europawahl 2024 – Open Data;https://www.bundeswahlleiterin.de/europawahlen/2024/ergebnisse/opendata.html;;0;0;0;0;0;False;unmatched;unmatched
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9151;GLES Cross-Section 2021, Pre- and Post-Election;https://doi.org/10.4232/1.14170;ZA7702;0;0;0;0;0;True;doi;title_exact
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9151;Political Identities and News Consumption in Election Times (PINCET);https://doi.org/10.7802/2524;SDN-10.7802-2585;0;0;0;0;0;True;doi;title_exact
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9151;German Internet Panel, Wave 55 – Core Study (September 2021);https://doi.org/10.4232/1.14324;ZA7763;0;0;0;0;0;True;doi;title_fuzzy
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9151;German Internet Panel, Wave 57 (January 2022);https://doi.org/10.4232/1.13946;ZA7877;0;0;0;0;0;True;doi;title_exact
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9151;ARD-DeutschlandTrend 2021;https://doi.org/10.4232/1.13986;ZA7863;0;0;0;0;0;True;doi;title_exact
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9151;Political Participation (June / July 2021);https://doi.org/10.4232/1.13861;ZA7814;0;0;0;0;0;True;doi;title_exact
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9151;GLES Tracking 2009–2023, Cumulation;https://doi.org/10.4232/1.14232;ZA6832;0;0;0;0;0;True;doi;title_fuzzy
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA9151;Politbarometer 2023 (Cumulated Data Set);https://doi.org/10.4232/1.14405;ZA8785;0;0;0;1;1;True;doi;title_exact
V2;15;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;ZA9151;German Longitudinal Election Study (GLES) – Data and Documentation;https://www.gesis.org/en/gles/data-and-documentation;ZA3272;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9151;GLES Cross-Section 2021, Pre- and Post-Election;https://doi.org/10.4232/1.14170;ZA7702;0;0;0;0;0;True;doi;title_exact
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9151;Politbarometer 2024 (Cumulated Data Set);https://doi.org/10.4232/1.14517;ZA8974;0;0;0;1;1;True;doi;title_exact
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9151;GLES Tracking 2009-2023, Cumulation;https://doi.org/10.4232/1.14232;ZA6832;0;0;0;0;0;True;doi;title_fuzzy
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9151;ARD-DeutschlandTrend 2021;https://doi.org/10.4232/1.13986;ZA7863;0;0;0;1;1;True;doi;title_exact
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9151;Modern State (May/June 2022);https://doi.org/10.4232/1.14039;ZA7907;0;0;0;0;0;True;doi;title_exact
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9151;Discursive strategies of political parties in German federalism during Covid-19;https://doi.org/10.7802/2627;SDN-10.7802-2627;0;0;0;0;0;False;title_exact;title_exact
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9151;GERDA: The German Election Database;https://doi.org/10.7910/DVN/MD1E0J;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9151;GLES Tracking January 2021, T48;https://doi.org/10.4232/1.13727;ZA7705;0;0;0;0;0;True;doi;title_exact
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9151;GLES Tracking April 2021, T49;https://doi.org/10.4232/1.13739;ZA7707;0;0;0;0;0;True;doi;title_exact
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9151;Forsa-Bus 2025;https://doi.org/10.4232/1.14748;ZA8791;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA9151;The Berlin Pulse - Deutsche Außenpolitik 2022;https://doi.org/10.4232/1.14622;ZA8994;0;0;0;0;0;True;doi;title_fuzzy
V2;16;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;ZA9151;Valid second votes (Representative Federal Election Statistics): federal states, date, parties, sex;https://www.govdata.de/suche/daten/gultige-zweitstimmen-reprasentative-bundestagswahlstatistik-bundeslander-stichtag-parteien-gesc;ZA1275;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9151;German Longitudinal Election Study (GLES);https://www.gesis.org/en/gles/data-and-documents;ZA3272;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9151;GLES Cross-Section 2021, Pre- and Post-Election;https://doi.org/10.4232/1.14164;ZA7994;0;0;0;0;0;True;doi;title_exact
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9151;GLES Rolling Cross-Section 2021;https://doi.org/10.4232/1.14166;ZA7996;0;0;0;0;0;True;doi;title_exact
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9151;GLES Panel 2021;https://doi.org/10.4232/1.14264;ZA7883;0;0;0;0;0;True;doi;title_fuzzy
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9151;ALLBUS/German General Social Survey;https://www.gesis.org/en/allbus/allbus;ZA8830;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9151;German Internet Panel (GIP);https://www.gip-panel.org/;ZA6960;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9151;SOEP — German Socio-Economic Panel;https://www.diw.de/en/diw_01.c.615551.en/research_infrastructure__sozio-oekonomisches_panel__soep.html;;0;0;0;0;0;False;unmatched;unmatched
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9151;European Social Survey (ESS) Data Portal;https://ess.sikt.no/;ZA5145;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;17;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9151;European Values Study (EVS) 2017: Integrated Dataset;https://doi.org/10.4232/1.13897;ZA7500;0;0;0;0;0;True;doi;title_fuzzy
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;DWD RADKLIM-RW: Radar-based high-resolution precipitation climatology for Germany;https://doi.org/10.5676/DWD/RADKLIM_RW_V2017.002;;0;0;0;0;0;False;unmatched;unmatched
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;KOSTRA-DWD-2020: Grids of return periods of heavy precipitation over Germany;https://doi.org/10.5676/DWD/KOSTRA-DWD-2020;;0;0;0;0;0;False;unmatched;unmatched
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;DWD Climate Data Center: 1991–2020 climate normals for Germany;https://opendata.dwd.de/climate_environment/CDC/observations_germany/climate/multi_annual/mean_91-20/;;0;0;0;0;0;False;unmatched;unmatched
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;DWD Climate Data Center: Monthly gridded climate data for Germany;https://opendata.dwd.de/climate_environment/CDC/grids_germany/monthly/;;0;0;0;0;0;False;unmatched;unmatched
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;UBA Luftdaten: Air-quality data in Germany;https://luftdaten.umweltbundesamt.de/;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;UBA Development of Air Quality in Germany;https://www.umweltbundesamt.de/themen/luft/daten-karten/entwicklung-der-luftqualitaet;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;UBA Water Data;https://www.umweltbundesamt.de/daten/wasser;;0;0;0;0;0;False;unmatched;unmatched
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;UBA Water Resources and Their Use;https://www.umweltbundesamt.de/daten/umweltzustand-trends/wasser/wasserressourcen-ihre-nutzung;;0;0;0;0;0;False;unmatched;unmatched
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;UBA Data on the Environment;https://www.umweltbundesamt.de/daten;ZA1047;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;18;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9085;DWD GWL-REA v1.6 ERA5 GLP: Grosswetterlagen catalogue;https://doi.org/10.5676/DWD/GWL-REA_V1.6_ERA5_GLP;;0;0;0;0;0;False;unmatched;unmatched
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;INSPIRE Schutzgebiete in Deutschland;https://www.govdata.de/suche/daten/inspire-schutzgebiete-in-deutschland?ids=cb8b5c46-526b-43ec-a061-e0a9c0d15680;;0;0;0;0;0;False;unmatched;unmatched
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;Naturschutzgebiete in Deutschland;https://www.bfn.de/daten-und-fakten/naturschutzgebiete-deutschland;;0;0;0;0;0;False;unmatched;unmatched
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;Natura 2000 Gebietsmeldestatistik und Karten;https://www.bfn.de/daten-und-fakten/natura-2000-gebietsmeldestatistik-und-karten;missy-mz-2000;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;Treibhausgas-Emissionen in Deutschland;https://www.umweltbundesamt.de/daten/umweltzustand-trends/klima/treibhausgas-emissionen-in-deutschland;;0;0;0;0;0;False;unmatched;unmatched
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Luftschadstoff-Emissionen in Deutschland;https://www.umweltbundesamt.de/daten/umweltzustand-trends/luft/luftschadstoff-emissionen-in-deutschland;;0;0;0;0;0;False;unmatched;unmatched
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;Environmental Indicators — German Environment Agency;https://www.umweltbundesamt.de/en/daten/environmental-indicators;;0;0;0;0;0;False;unmatched;unmatched
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;Data on the Environment — Environmental Monitor 2020;https://www.umweltbundesamt.de/publikationen/data-on-the-environment;missy-mz-2020;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;Germany — GBIF;https://www.gbif.org/country/DE/summary;;0;0;0;0;0;False;unmatched;unmatched
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;Mesofauna and macrofauna densities at species/group level from 2008 to 2020 in three regions in Germany;https://doi.org/10.5281/zenodo.12796315;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;19;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9085;Data from: Biodiversity along temperate forest succession;https://doi.org/10.5061/dryad.213gk3r;;0;0;0;0;0;False;unmatched;unmatched
V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;Eurostat: Individuals – internet use (isoc_ci_ifp_iu);https://ec.europa.eu/eurostat/databrowser/view/isoc_ci_ifp_iu__custom_11847335/default/table?lang=en;;0;0;0;0;0;False;unmatched;unmatched
V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;Eurostat: Digital economy and society database;https://ec.europa.eu/eurostat/web/digital-economy-and-society/database;;0;0;0;0;0;False;unmatched;unmatched
V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;Eurostat: ICT usage in households and by individuals – Germany metadata and data documentation;https://ec.europa.eu/eurostat/cache/metadata/EN/isoc_i_simsih2_de.htm;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;Destatis GENESIS-Online: IKT-Nutzung in privaten Haushalten (Statistic 12231);https://genesis.destatis.de/datenbank/online/statistic/12231/details;;0;0;0;0;0;False;unmatched;unmatched
V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Destatis: Equipment of households with information and communication technology;https://www.destatis.de/EN/Themes/Society-Environment/Income-Consumption-Living-Conditions/Equipment-Consumer-Durables/Tables/equipment-ict-lwr-d.html;;0;0;0;0;0;False;unmatched;unmatched
V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;data.europa.eu: Internet use by individuals;https://data.europa.eu/data/datasets/1l9t6fgxhcb9pfzz8btpeq?locale=en;;0;0;0;0;0;False;unmatched;unmatched
V2;20;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;European Commission: Digital Economy and Society Index (DESI) 2020;https://digital-strategy.ec.europa.eu/en/library/digital-economy-and-society-index-desi-2020;ZA3658;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;News on TikTok: An Annotated Dataset of TikTok Videos from German-Speaking News Outlets in 2023;https://doi.org/10.7802/2819;SDN-10.7802-2819;0;0;0;1;1;True;doi;title_exact
V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;Political Identities and News Consumption in Election Times (PINCET);https://doi.org/10.7802/2524;SDN-10.7802-2585;0;0;0;0;0;True;doi;title_exact
V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;European Parliament Election 2024: German Candidates Social Media Activities;https://access.gesis.org/dbk/78303;ZA8917;0;0;0;0;1;False;title_exact;title_exact
V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;DeTox: A Comprehensive Dataset for German Offensive Language and Conversation Analysis;https://zenodo.org/records/16942994;;0;0;0;0;0;False;unmatched;unmatched
V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Media Plus Pandemic;https://zenodo.org/records/21221549;;0;0;0;0;0;False;unmatched;unmatched
V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;CLIC24 – Climate Change Multilingual Media Corpus 2024;https://doi.org/10.5281/zenodo.18924734;;0;0;0;0;0;False;unmatched;unmatched
V2;21;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;Diskurse zur Mediatisierung des Büros: Ein kommentierter Datensatz zu einer wissenssoziologischen Diskursanalyse von Presseartikeln (deutschsprachiger Raum, 1980–2024);https://doi.org/10.5281/zenodo.19182156;;0;0;0;0;0;False;unmatched;unmatched
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;Germany Monitor '23 - Regional In-depth Survey;https://doi.org/10.4232/1.14489;ZA8802;0;0;0;0;0;True;doi;title_fuzzy
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;ALLBUS/GGSS 2023 (German General Social Survey 2023);https://doi.org/10.4232/1.14544;ZA8830;0;0;0;0;0;True;doi;title_fuzzy
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;ALLBUS/GGSS 2021 (German General Social Survey 2021);https://doi.org/10.4232/1.14626;ZA5280;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;ISSP 2023 Germany;https://access.gesis.org/dbk/80482;ZA9009;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Mobilitätsbefragung Würzburg 2023;https://doi.org/10.4232/1.14330;ZA8798;0;0;0;0;0;True;doi;title_fuzzy
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;Security and Crime in Saxony (SKiSAX) 2022 - Main Dataset;https://doi.org/10.4232/1.14424;ZA8883;0;0;0;0;0;True;doi;title_exact
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;Understanding Non-compliance with Prevention Measures against COVID-19 Infections in Germany (U-Comply) - Reduced version;https://doi.org/10.4232/1.14276;ZA7999;0;0;0;0;0;True;doi;title_exact
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;Deutschlandatlas – Gleichwertige Lebensverhältnisse;https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Lebensverhaeltnisse/deutschlandatlas.html;;0;0;0;0;0;False;unmatched;unmatched
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;Stadt- und Gemeindetyp (BBSR);https://data.europa.eu/data/datasets/c3b5fc9a-1950-0001-7d3f-19abd21dafd0?locale=de;;0;0;0;0;0;False;unmatched;unmatched
V2;22;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9085;SeasoNet: A Seasonal Scene Classification, Segmentation and Retrieval Dataset for Satellite Imagery over Germany;https://zenodo.org/records/6979994;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;GENESIS-Online: Arrivals, overnight stays and average length of stay in accommodation establishments — Germany, years, residence of guests, establishment types;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0005;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;GENESIS-Online: Arrivals, overnight stays and average length of stay — German federal states, years;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0020;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;GENESIS-Online: Arrivals, overnight stays and average length of stay — Germany, years, origin of guests by continent;https://genesis.destatis.de/datenbank/online/statistic/45412/table/45412-0007;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;Eurostat: Nights spent at tourist accommodation establishments — monthly data (tour_occ_nim);https://ec.europa.eu/eurostat/de/web/products-datasets/-/TOUR_OCC_NIM;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Eurostat: Nights spent at tourist accommodation establishments — annual data (tour_occ_ninat);https://ec.europa.eu/eurostat/databrowser/view/tour_occ_ninat/default/table?lang=en;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;Eurostat: Trips of EU residents — annual data (tour_dem);https://ec.europa.eu/eurostat/cache/metadata/EN/tour_dem_esms.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;Eurostat: Sport participation (sprt_pcs);https://ec.europa.eu/eurostat/cache/metadata/en/sprt_pcs_esms.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;EIGE/Eurostat: Persons participating in cultural or sport activities by sex, age, disability, activity type and frequency;https://dgs-p.eige.europa.eu/data/view?code=ta_timeuse_soclesact_gen__ilc_scp37&orderby=2022&orderdir=asc;;0;0;0;0;0;False;unmatched;unmatched
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;The Student Survey in Germany (2021);https://metadata.fdz.dzhw.eu/public/files/data-sets/dat-sid2021-ds1%24-1.0.1/attachments/sid2021-ds1_DsReport_en.pdf;ZA0499;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;23;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9085;GENESIS-Online: National Accounts household consumption expenditure by purpose — Germany, years;https://genesis.destatis.de/datenbank/online/statistic/81000/table/81000-0021;;0;0;0;0;0;False;unmatched;unmatched
V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;ALLBUS/German General Social Survey 2023;https://www.gesis.org/en/allbus/data-and-documentation;ZA8830;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;ALLBUS/German General Social Survey 2021;https://www.gesis.org/en/allbus/data-and-documentation;ZA5282;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;Measuring Religious Fundamentalism in GGSS/ALLBUS 2023 (ZA8836);https://access.gesis.org/dbk/78248;ZA8836;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;ISSP 2023: National Identity and Citizenship;https://doi.org/10.4232/5.ZA10010.1.0.0;ZA10010;0;0;0;0;0;True;doi;title_fuzzy
V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Joint European Values Study/World Values Survey 2017-2022 Dataset;https://doi.org/10.4232/1.14320;ZA7505;0;0;0;1;1;True;doi;unmatched
V2;24;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;Integrated Values Surveys 1981-2022;https://doi.org/10.4232/1.14021;ZA7503;0;0;0;0;0;True;doi;title_fuzzy
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;COVID-19 Snapshot Monitoring (COSMO Germany) - Full Monitoring Data Set 1-71;https://doi.org/10.23668/psycharchives.14475;;0;0;0;0;0;False;unmatched;unmatched
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;Hochfrequente Mental Health Surveillance;https://doi.org/10.5281/zenodo.8246796;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;GESIS Panel.pop Population Sample – Special Survey on the Coronavirus SARS-CoV-2 Outbreak in Germany;https://doi.org/10.4232/1.13520;ZA5667;0;0;0;0;0;True;doi;title_exact
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;The ZPID Lockdown Measures Dataset for Germany;https://doi.org/10.23668/psycharchives.3020;;0;0;0;0;0;False;unmatched;unmatched
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Gesundheit in Deutschland aktuell - GEDA 2019/2020-EHIS;https://doi.org/10.5281/zenodo.7214473;;0;0;0;0;0;False;unmatched;unmatched
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;BMBF-project PsyCuraDat: Online Survey (Metadata in Psychology 2.0: What researchers really need), online survey data file version 1.0.0;https://doi.org/10.23668/psycharchives.2751;;0;0;0;0;0;False;unmatched;unmatched
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;Cause for Concerns: Gender Inequality in Experiencing the COVID-19 Lockdown in Germany;https://doi.org/10.7802/2034;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
