query_id,query_variant,mode,model,rank,returned_title,returned_url_or_doi,justification,raw_response_path,matched_dataset_id,match_confidence,link_valid,is_relevant
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,4,PISA 2012: Programme for International Student Assessment,https://doi.org/10.4232/pisa.2012,"While not exclusively focused on minorities, it provides data on student performance and background, which can be used to analyze educational outcomes for minority groups.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_llama4_latest.json,ZA6767,0.8125,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,llama4:latest,5,Microcensus 2010 - 2019,https://www.gesis.org/en/data-access/microcensus/,"The Microcensus is a large, annual survey that collects data on the population's demographic and socio-economic characteristics, including those of minority groups.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_llama4_latest.json,missy-mz-2010,0.7272727272727272,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,1,Immigrant Citizens Survey (ICS) Germany 2008,https://doi.org/10.4232/1.11826,"Survey of political participation and social integration of immigrant citizens in Germany in 2008, focusing on migrants as a minority group.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_o4-mini.json,missy-mz-2008,0.7272727272727272,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,o4-mini,2,Immigrant Citizens Survey II (ICS II) Germany 2010,https://doi.org/10.4232/1.13744,"Follow-up survey conducted in 2010 assessing political attitudes, civic engagement, and social integration of immigrant citizens in Germany.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_o4-mini.json,ZA7657,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,1,"ALLBUS/GGSS 2010–2018 (German General Social Survey, Germany)",https://www.gesis.org/en/allbus,"ALLBUS waves throughout the 2010s include variables on migration background and extensive questions on attitudes toward immigrants, refugees, ethnic and religious minorities in Germany.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA5282,0.796116504854369,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,2,European Social Survey (ESS) Round 7 (2014) – Germany,https://www.gesis.org/en/ess,ESS Round 7 features a rotating module on immigration and minority-related attitudes; the German sample allows analysis of views on ethnic and religious minorities in Germany.,output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA5145,0.7222222222222223,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,3,European Social Survey (ESS) Round 9 (2018) – Germany,https://www.gesis.org/en/ess,ESS Round 9 revisits immigration-related topics; the Germany dataset supports study of public attitudes toward minorities and integration at the end of the 2010s.,output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA5145,0.7222222222222223,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,4,GESIS Panel (2013–2019) – Germany,https://www.gesis.org/en/gesis-panel,"A probability-based panel with background variables on migration and multiple 2010s waves touching on refugees, integration, and minority-related attitudes in Germany.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,5,German Longitudinal Election Study (GLES) 2017 – Post-election Cross-Section (Germany),https://www.gesis.org/en/gles,"GLES surveys include questions on immigration, integration, and respondents’ migration background, enabling analyses of political attitudes toward minorities during the 2010s.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA3272,0.8484848484848484,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,6,ISSP 2013 – National Identity III – Germany,https://www.gesis.org/en/issp,"The ISSP National Identity module covers immigration, national belonging, and minority relations; the German sample focuses on Germany in the early 2010s.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA5517,0.8611111111111112,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,7,ISSP 2014 – Citizenship II – Germany,https://www.gesis.org/en/issp,"Covers rights and responsibilities of citizens, including attitudes toward equal rights and political inclusion of immigrants and minority groups in Germany.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA5519,0.8275862068965517,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,8,ISSP 2018 – Religion IV – Germany,https://www.gesis.org/en/issp,"Addresses religion in society, facilitating analyses of religious minorities, belonging, and intergroup attitudes within Germany in the late 2010s.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA7629,0.8076923076923077,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,9,Eurobarometer (2010s) – Germany subsamples,https://www.gesis.org/en/eurobarometer,"Eurobarometer waves across the 2010s include questions on immigration, discrimination, and minority issues; German subsamples enable Germany-focused analyses.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5,10,European Values Study (EVS) 2017 – Germany,https://www.gesis.org/en/evs,"EVS 2017 for Germany includes measures on tolerance, immigration, ethnic and religious diversity, and social cohesion, pertinent to minorities in Germany in the 2010s.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5.json,ZA4753,0.8636363636363636,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5-mini,1,ALLBUS / German General Social Survey (waves in the 2010s),https://www.gesis.org/allbus,"ALLBUS is hosted by GESIS and includes repeated waves in the 2010s (e.g., 2014, 2016, 2018) with items on nationality, migration background, attitudes toward immigrants and minority groups, suitable for research on minorities in Germany during the 2010s.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5-mini.json,ZA8830,0.9333333333333332,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-5-mini,2,European Social Survey (ESS) – Germany samples (2010s waves),https://www.gesis.org/ess,"GESIS hosts ESS materials; ESS waves conducted in the 2010s include Germany samples and variables on ethnic and immigrant minority status, experiences of discrimination, and attitudes toward minority groups, making them relevant for studying minorities in Germany in that decade.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-5-mini.json,ZA5145,0.7222222222222223,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,1,German General Social Survey (ALLBUS) 2017,https://www.gesis.org/en/data/ALLBUS-2017,Contains ethnicity and country of origin variables for German population; captures minority status during 2010s.,output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-oss_latest.json,ZA4584,0.9367088607594937,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,2,German General Social Survey (ALLBUS) 2019,https://www.gesis.org/en/data/ALLBUS-2019,"Updated data on minority groups, attitudes toward immigrants in Germany during 2010s.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-oss_latest.json,ZA4584,0.9367088607594937,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,3,German Socio-Economic Panel (SOEP) 2018,https://www.gesis.org/en/data/SOEP-2018,"Longitudinal data with demographic variables including migration background, useful for studying minority integration.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-oss_latest.json,missy-mz-2018,0.7272727272727272,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,NO_WEB,gpt-oss:latest,4,German Socio-Economic Panel (SOEP) 2019,https://www.gesis.org/en/data/SOEP-2019,"Provides socioeconomic and demographic data for minority groups in Germany, covering 2010s.",output/full_metadata_model_comparison/logs/query_155_NO_WEB_gpt-oss_latest.json,missy-mz-2019,0.7272727272727272,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,1,The German Socio-Economic Panel Study (SOEP),https://www.gesis.org/en/soep,"SOEP includes detailed information on the foreign-born population in Germany, covering the 2010s and beyond.  It allows analysis of socioeconomic integration, discrimination, and various other aspects relevant to minorities. While not *exclusively* about minorities, it contains the data to analyze minority groups within the broader German population.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,2,Migration Integration Data Analysis (MIDA),https://www.gesis.org/en/mida,"MIDA provides harmonized data on the foreign-born population in several European countries, including Germany. It contains information suitable for analyzing integration processes during the 2010s.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,3,European Social Survey (ESS) - Germany,https://www.gesis.org/ess,The ESS includes questions relevant to attitudes towards immigrants and minority groups in Germany. Data from the 2010s is available and can be used to explore public opinion.,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,ZA6655,0.7936507936507937,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,4,ALLBUS - German General Social Survey,https://www.gesis.org/allbus,"ALLBUS contains repeated cross-sectional surveys. Some ALLBUS waves in the 2010s include modules on immigration, integration, and attitudes towards minorities in Germany.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,ZA8832,1.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,5,"National Travail Survey (Nationale Arbeitsbedingungen-Erhebung, NABE)",https://www.gesis.org/en/nabe,"NABE includes data on the labor market integration of different groups, including minority groups. Data from the 2010s is available.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,ZA1170,0.7142857142857143,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,6,German Internet Panel (DIP),https://www.gesis.org/en/dip,"DIP can include modules on attitudes and experiences related to migration and integration, potentially covering minority groups during the 2010s. It's dependent on the specific wave/module.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,ZA6960,0.7457627118644068,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,7,Documentation of the German Socio-Economic Panel (SOEP),https://doi.org/10.5164/SOEP.DE,"Provides documentation and access details for the SOEP dataset, essential for utilizing the data for research on minorities.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,8,European Values Study (EVS) - Germany,https://www.gesis.org/evs,"The EVS, with German participation, investigates values and beliefs, which can illuminate attitudes toward minorities, though not exclusively focused on them. Data from the 2010s is available.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,ZA3778,0.9117647058823529,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,9,The Socio-Economic Panel Study (SOEP) – Data Archive,https://doi.org/10.5164/SOEP.DE.202306.v3,Access to SOEP data and documentation. Enables in-depth studies of minority groups within the German population during the 2010s and beyond.,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gemma3:27b,10,German Migration Panel (LeAM),https://www.gesis.org/en/leam,"LeAM is a longitudinal survey focusing specifically on the first and second generation of immigrants in Germany, providing detailed information on their integration processes.  Covers the 2010s onwards.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gemma3_27b.json,ZA5673,0.7111111111111111,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,1,Immigrant German Minorities Panel (IGM) 2014,https://search.gesis.org/research_data/ZA5988,"This dataset covers German minorities, focusing on immigrants, collected in 2014, fitting the 2010s period.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA5988,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,2,Integration Barometer 2010,https://search.gesis.org/research_data/ZA5275,"This is about integration and social inclusion of minorities in Germany, surveyed in 2010.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA5275,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,3,Immigrant German Minorities Panel (IGM) 2015,https://search.gesis.org/research_data/ZA6699,"Panel study about immigrant minorities in Germany, surveyed in 2015.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA6699,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,4,Immigrant German Minorities Panel (IGM) 2016,https://doi.org/10.4232/1.12933,"Focuses on immigrant minorities in Germany, surveyed in 2016, relevant to the 2010s.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,missy-mz-2016,0.7272727272727272,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,5,Immigrant German Minorities Panel (IGM) 2017,https://doi.org/10.4232/1.13155,"Panel study on minorities, especially immigrants in Germany, for 2017.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA6953,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,6,Immigrant German Minorities Panel (IGM) 2018,https://doi.org/10.4232/1.13385,"Panel dataset focusing on German minorities, especially immigrants, for 2018.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA4597,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,7,Immigrant German Minorities Panel (IGM) 2019,https://doi.org/10.4232/1.13501,"Dataset on immigrant minorities in Germany for 2019, part of a continuous panel.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA7618,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,8,German General Social Survey (ALLBUS) 2012,https://search.gesis.org/research_data/ZA4612,"Includes questions about minorities in Germany, surveyed in 2012.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA4612,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,9,German General Social Survey (ALLBUS) 2014,https://search.gesis.org/research_data/ZA5240,"Includes relevant questions about minorities and social attitudes in Germany, from 2014.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA5240,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-4.1,10,German General Social Survey (ALLBUS) 2016,https://search.gesis.org/research_data/ZA5270,"Covers attitudes and experiences regarding minorities, surveyed in 2016 in Germany.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-4.1.json,ZA5270,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,1,Growing up in Germany: Life Stories of Young Refugees (BiB-Migration 2015-2016),https://doi.org/10.21244/20160107,"This dataset includes information on young refugees in Germany, which is a minority group.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA0163,0.875,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,2,National Minorities in Germany 2017 (GESIS ZA 6778),https://doi.org/10.4232/1.6778,"This dataset focuses on national minorities in Germany, providing insights into their social and economic situation.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA0485,0.7692307692307692,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,3,Muslims in Germany 2016 (GESIS ZA 6776),https://doi.org/10.4232/1.6776,"This dataset provides information on the Muslim population in Germany, which is a significant minority group.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA0485,0.7692307692307692,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,4,Youth in Germany 2015 (Shell 2015) (GESIS ZA 6775),https://doi.org/10.4232/1.6775,"This dataset includes information on young people in Germany, including minority groups.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA0485,0.7692307692307692,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,5,National Minorities in Germany 2010 (GESIS ZA 6016),https://doi.org/10.4232/1.6016,"This dataset focuses on national minorities in Germany, providing insights into their social and economic situation in 2010.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA6016,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,6,Migration and Minorities in Germany (MiMi),https://www.gesis.org/en/data-access/data-sets/migration-and-minorities-in-germany-mimi/,This dataset provides information on migration and minorities in Germany.,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA0485,0.7692307692307692,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,7,Refugees and Migrants in Germany 2016 (GESIS ZA 6780),https://doi.org/10.4232/1.6780,"This dataset includes information on refugees and migrants in Germany, which is a significant minority group.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA0345,0.8,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,8,Socio-Economic Panel (SOEP) 2010-2019,https://doi.org/10.2195/00000001,"This dataset provides long-term information on socio-economic issues in Germany, including minority groups.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,9,German Emigrant Study 2012 (GSE 2012) (GESIS ZA 5699),https://doi.org/10.4232/1.5699,"This dataset includes information on emigrants from Germany, which may include minority groups.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,missy-mz-2012,0.7272727272727272,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,llama4:latest,10,Integration in Germany 2013 (GESIS ZA 6539),https://doi.org/10.4232/1.6539,This dataset provides information on integration of minority groups in Germany.,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_llama4_latest.json,ZA6539,1.0,True,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,1,Mikrozensus 2011: Ausländer und Menschen mit Migrationshintergrund,https://doi.org/10.4232/mikrozensus.2011.auslaender,"Microcensus data focusing on foreigners and people with migration background in Germany in 2011, covering minority status in the 2010s",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,2,Mikrozensus 2015: Immigrantinnen und Immigranten nach Herkunftsländern,https://doi.org/10.4232/mikrozensus.2015.herkunft,"Microcensus 2015 dataset providing detailed breakdown of immigrants and their countries of origin, relevant to minorities in Germany during the 2010s",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,3,IDEMO – Immigration and Integration in Germany: Ethnic Minorities,https://www.gesis.org/en/issp/modules/ide-mo-immigration-and-integration,"GESIS-hosted ISSP module on immigration and integration, covering ethnic minorities in Germany during the 2010s",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,4,German General Social Survey (ALLBUS) 2014: Attitudes towards Ethnic Minorities,https://doi.org/10.4232/allbus.2014.ethnic-minorities,"ALLBUS 2014 module with questions on attitudes towards ethnic minorities in Germany, reflecting minority perceptions in the 2010s",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,ZA8830,0.8235294117647058,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,5,German General Social Survey (ALLBUS) 2018: Migration and Minority Attitudes,https://doi.org/10.4232/allbus.2018.migration,"ALLBUS 2018 data focusing on migration and minority attitudes in Germany, capturing minority-related public opinion in the late 2010s",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,ZA8830,0.8235294117647058,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,6,Politbarometer 2016: Perceptions of Minorities,https://www.gesis.org/en/politbarometer/datasets/2016-minorities,GESIS-hosted Politbarometer data from 2016 including public perceptions of minorities in Germany,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,ZA1925,0.717948717948718,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,7,Leipzig International Social Survey Program (LISS) 2013: Minority Integration,https://www.gesis.org/en/liss/2013-minority-integration,LISS 2013 dataset examining integration of minorities in Germany during the early 2010s,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,ZA6767,0.8125,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,8,Social Cohesion Radar – Germany 2017: Ethnic and Cultural Minorities,https://www.gesis.org/en/cohesion-radar/2017-minorities,"GESIS data from the Social Cohesion Radar 2017 project, including measures on ethnic and cultural minorities",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,ZA8914,0.8923076923076922,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,9,European Election Study (EES) 2014 Germany: Minority Representation,https://doi.org/10.4232/ees.2014.de.minority-rep,EES 2014 dataset with a Germany sub-sample investigating minority representation in politics during the 2010s,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,ZA6590,1.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,o4-mini,10,German Longitudinal Election Study (GLES) 2013: Attitudes towards Immigrant Minorities,https://www.gesis.org/en/gles/2013-immigrant-minorities,GLES 2013 data focusing specifically on attitudes towards immigrant minorities in Germany,output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_o4-mini.json,ZA7495,0.8857142857142857,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,1,German General Social Survey (ALLBUS),https://www.gesis.org/en/allbus,"ALLBUS waves in the 2010s (e.g., 2014, 2018) include Germany-specific questions on immigration, ethnic minorities, and attitudes toward foreigners, offering nationally representative data on minorities in Germany.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5.json,ZA4584,1.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,2,European Social Survey (ESS) – GESIS Portal,https://www.gesis.org/en/european-social-survey,"ESS rounds from the 2010s (e.g., 2012, 2014, 2016, 2018) include Germany and feature modules on attitudes to immigration and minority groups, enabling analysis of minorities in Germany within a cross-national framework.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5.json,ZA5145,0.7222222222222223,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,3,GESIS Panel,https://www.gesis.org/en/gesis-panel,"The GESIS Panel conducted multiple waves in the 2010s that included topics on migration, refugees, discrimination, and minority-related attitudes among residents in Germany, with microdata available via GESIS.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5.json,ZA5585,1.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,4,German Longitudinal Election Study (GLES),https://www.gesis.org/en/gles,"GLES components covering the 2013 and 2017 federal elections include items on immigration, refugees, and attitudes toward minority groups in Germany, allowing analyses of minority-related opinions and electoral contexts.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5.json,ZA3272,0.8484848484848484,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,5,Eurobarometer – GESIS Data Service,https://www.gesis.org/en/eurobarometer-data-service,"Eurobarometer waves in the 2010s include Germany and contain modules on discrimination and minority issues (e.g., Roma, ethnic minorities, migrants). GESIS hosts access to these datasets for German subsample analyses.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5.json,,0.0,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,6,International Social Survey Programme (ISSP) – GESIS,https://www.gesis.org/en/issp,"ISSP modules in the 2010s (e.g., National Identity 2013) include Germany and feature items on national identity, immigration, and attitudes toward minority groups, with data archived by GESIS.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5.json,ZA5690,0.9166666666666667,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5,7,European Values Study (EVS) – GESIS,https://www.gesis.org/en/european-values-study,"EVS 2017 includes Germany and covers values related to immigration, tolerance, and minority groups. GESIS provides access and documentation suitable for studying minorities in Germany during the 2010s.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5.json,ZA5174,0.7931034482758621,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,1,"German General Social Survey (ALLBUS) 2010 - 2016 (selected years include items on migration, ethnic minorities)",https://search.gesis.org/research-data/ALLBUS,"ALLBUS (German General Social Survey) is hosted by GESIS and includes modules across the 2010s with questions on attitudes toward foreigners, migration and minority groups in Germany — a central GESIS dataset for studying minorities in that decade.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5-mini.json,ZA4612,0.9090909090909091,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,2,German Longitudinal Election Study (GLES) - Post-Election and Pre-Election Surveys 2013 - 2017 (attitudes toward immigrants and integration items),https://search.gesis.org/research-data/GLES,"GLES is hosted by GESIS and provides election-study data from the 2010s that include questions on immigration, integration and minority-related attitudes useful for analysis of minorities in Germany during the 2010s.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5-mini.json,ZA3272,0.8484848484848484,False,0
155,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,WEB_SEARCH,gpt-5-mini,3,German Internet Panel (GIP) (waves in the 2010s include items on migration and attitudes toward minority groups),https://search.gesis.org/research-data/GIP,"The German Internet Panel, available from GESIS, has repeated waves across the 2010s containing items on social and political attitudes including views on migrants and minorities; suitable for studying changes over the decade.",output/full_metadata_model_comparison/logs/query_155_WEB_SEARCH_gpt-5-mini.json,,0.0,False,0
